repo_id,repository_url,category,quality_rating,description,stars_estimate,notes
494,https://github.com/huggingface/diffusers,Category 1: From Scratch,extra-high,"Diffusers",26000+,"Diffusion models"
495,https://github.com/CompVis/stable-diffusion,Category 1: From Scratch,extra-high,"Stable Diffusion",68000+,"Text-to-image"
496,https://github.com/Stability-AI/stablediffusion,Category 1: From Scratch,high,"SD official",39000+,"Official SD repo"
497,https://github.com/Stability-AI/generative-models,Category 1: From Scratch,high,"Generative Models",25000+,"SDXL and more"
498,https://github.com/AUTOMATIC1111/stable-diffusion-webui,Category 1: From Scratch,extra-high,"SD Web UI",145000+,"Web interface"
499,https://github.com/invoke-ai/InvokeAI,Category 1: From Scratch,high,"InvokeAI",24000+,"Creative engine"
500,https://github.com/comfyanonymous/ComfyUI,Category 1: From Scratch,high,"ComfyUI",55000+,"Node-based UI"
501,https://github.com/bmaltais/kohya_ss,Category 1: From Scratch,high,"Kohya SS",10000+,"Training scripts"
502,https://github.com/d8ahazard/sd_dreambooth_extension,Category 1: From Scratch,high,"DreamBooth",3000+,"DreamBooth training"
503,https://github.com/XavierXiao/Dreambooth-Stable-Diffusion,Category 1: From Scratch,high,"DreamBooth SD",8000+,"Fine-tuning"
504,https://github.com/cloneofsimo/lora,Category 1: From Scratch,high,"LoRA",8000+,"Low-rank adaptation"
505,https://github.com/kohya-ss/sd-scripts,Category 1: From Scratch,high,"SD Scripts",5000+,"Training scripts"
506,https://github.com/Mikubill/sd-webui-controlnet,Category 1: From Scratch,high,"ControlNet WebUI",18000+,"ControlNet extension"
507,https://github.com/lllyasviel/ControlNet-v1-1-nightly,Category 1: From Scratch,high,"ControlNet v1.1",6000+,"Improved ControlNet"
508,https://github.com/salesforce/BLIP,Category 1: From Scratch,high,"BLIP",5000+,"Vision-language"
509,https://github.com/salesforce/BLIP2,Category 1: From Scratch,high,"BLIP-2",6000+,"Improved BLIP"
510,https://github.com/salesforce/LAVIS,Category 1: From Scratch,high,"LAVIS",10000+,"Vision-language"
511,https://github.com/OFA-Sys/OFA,Category 1: From Scratch,high,"OFA",3000+,"Unified model"
512,https://github.com/microsoft/unilm,Category 1: From Scratch,high,"UniLM",20000+,"Pre-training"
513,https://github.com/facebookresearch/ImageBind,Category 1: From Scratch,high,"ImageBind",8000+,"Multimodal"
514,https://github.com/facebookresearch/segment-anything,Category 1: From Scratch,extra-high,"SAM",48000+,"Image segmentation"
515,https://github.com/IDEA-Research/GroundingDINO,Category 1: From Scratch,high,"GroundingDINO",7000+,"Open-set detection"
516,https://github.com/IDEA-Research/detrex,Category 1: From Scratch,high,"detrex",2000+,"Detection transformers"
517,https://github.com/open-mmlab/mmdetection,Category 1: From Scratch,high,"MMDetection",29000+,"Detection toolbox"
518,https://github.com/open-mmlab/mmcv,Category 1: From Scratch,high,"MMCV",6000+,"CV foundation"
519,https://github.com/open-mmlab/mmsegmentation,Category 1: From Scratch,high,"MMSegmentation",8000+,"Segmentation toolbox"
520,https://github.com/open-mmlab/mmpose,Category 1: From Scratch,high,"MMPose",5000+,"Pose estimation"
521,https://github.com/open-mmlab/mmocr,Category 1: From Scratch,high,"MMOCR",4000+,"OCR toolbox"
522,https://github.com/open-mmlab/mmaction2,Category 1: From Scratch,high,"MMAction2",4000+,"Action recognition"
523,https://github.com/open-mmlab/mmtracking,Category 1: From Scratch,high,"MMTracking",4000+,"Video tracking"
524,https://github.com/open-mmlab/mmgeneration,Category 1: From Scratch,high,"MMGeneration",2000+,"Generative models"
525,https://github.com/open-mmlab/mmediting,Category 1: From Scratch,high,"MMEditing",5000+,"Image/video editing"
526,https://github.com/open-mmlab/mmclassification,Category 1: From Scratch,high,"MMClassification",3000+,"Image classification"
527,https://github.com/open-mmlab/mmselfsup,Category 1: From Scratch,high,"MMSelfSup",3000+,"Self-supervised"
528,https://github.com/open-mmlab/mmpretrain,Category 1: From Scratch,high,"MMPreTrain",4000+,"Pre-training toolbox"
529,https://github.com/open-mmlab/mmrazor,Category 1: From Scratch,high,"MMRazor",1500+,"Model compression"
530,https://github.com/open-mmlab/mmdeploy,Category 1: From Scratch,high,"MMDeploy",3000+,"Model deployment"
531,https://github.com/PaddlePaddle/PaddleOCR,Category 1: From Scratch,high,"PaddleOCR",44000+,"OCR toolkit"
532,https://github.com/PaddlePaddle/PaddleNLP,Category 1: From Scratch,high,"PaddleNLP",12000+,"NLP toolkit"
533,https://github.com/PaddlePaddle/PaddleSeg,Category 1: From Scratch,high,"PaddleSeg",9000+,"Segmentation"
534,https://github.com/PaddlePaddle/PaddleDetection,Category 1: From Scratch,high,"PaddleDetection",13000+,"Object detection"
535,https://github.com/PaddlePaddle/PaddleSpeech,Category 1: From Scratch,high,"PaddleSpeech",11000+,"Speech toolkit"
536,https://github.com/PaddlePaddle/PaddleGAN,Category 1: From Scratch,high,"PaddleGAN",8000+,"GAN toolkit"
537,https://github.com/modelscope/modelscope,Category 1: From Scratch,high,"ModelScope",8000+,"Model hub"
538,https://github.com/modelscope/FunASR,Category 1: From Scratch,high,"FunASR",6000+,"Speech recognition"
539,https://github.com/modelscope/swift,Category 1: From Scratch,high,"SWIFT",4000+,"LLM fine-tuning"
540,https://github.com/SenseTime/MUMGPT,Category 1: From Scratch,high,"MUMGPT",500+,"Multimodal GPT"
541,https://github.com/THUDM/ChatGLM-6B,Category 1: From Scratch,high,"ChatGLM-6B",40000+,"Chinese LLM"
542,https://github.com/THUDM/GLM-130B,Category 1: From Scratch,high,"GLM-130B",8000+,"Large LLM"
543,https://github.com/THUDM/CodeGeeX,Category 1: From Scratch,high,"CodeGeeX",8000+,"Code generation"
544,https://github.com/THUDM/VisualGLM-6B,Category 1: From Scratch,high,"VisualGLM",4000+,"Vision-language"
545,https://github.com/baichuan-inc/Baichuan-7B,Category 1: From Scratch,high,"Baichuan-7B",6000+,"Chinese LLM"
546,https://github.com/BAAI-WuDao/BAAI-WuDao-GPT,Category 1: From Scratch,high,"WuDao GPT",500+,"Chinese GPT"
547,https://github.com/InternLM/InternLM,Category 1: From Scratch,high,"InternLM",6000+,"Multilingual LLM"
548,https://github.com/QwenLM/Qwen,Category 1: From Scratch,high,"Qwen",14000+,"Alibaba LLM"
549,https://github.com/FlagAI-Open/FlagAI,Category 1: From Scratch,high,"FlagAI",4000+,"Large-scale AI"
550,https://github.com/OpenLMLab/MOSS,Category 1: From Scratch,high,"MOSS",12000+,"Chinese LLM"
551,https://github.com/OptimalScale/LMFlow,Category 1: From Scratch,high,"LMFlow",8000+,"LLM fine-tuning"
552,https://github.com/hpcaitech/ColossalAI,Category 1: From Scratch,high,"ColossalAI",39000+,"Large-scale training"
553,https://github.com/microsoft/DeepSpeed,Category 1: From Scratch,high,"DeepSpeed",35000+,"Deep learning optimization"
554,https://github.com/facebookresearch/fairscale,Category 1: From Scratch,high,"FairScale",3000+,"PyTorch extensions"
555,https://github.com/mosaicml/composer,Category 1: From Scratch,high,"Composer",5000+,"Training library"
556,https://github.com/mosaicml/llm-foundry,Category 1: From Scratch,high,"LLM Foundry",4000+,"LLM training"
557,https://github.com/Lightning-AI/lightning,Category 1: From Scratch,extra-high,"PyTorch Lightning",28000+,"Training framework"
558,https://github.com/Lightning-AI/pytorch-lightning,Category 1: From Scratch,extra-high,"PyTorch Lightning",28000+,"Deep learning"
559,https://github.com/huggingface/accelerate,Category 1: From Scratch,high,"Accelerate",8000+,"PyTorch training"
560,https://github.com/huggingface/optimum,Category 1: From Scratch,high,"Optimum",2000+,"Optimization toolkit"
561,https://github.com/huggingface/safetensors,Category 1: From Scratch,high,"Safetensors",3000+,"Safe serialization"
562,https://github.com/huggingface/tokenizers,Category 1: From Scratch,high,"Tokenizers",9000+,"Fast tokenization"
563,https://github.com/huggingface/datasets,Category 1: From Scratch,high,"Datasets",19000+,"Dataset library"
564,https://github.com/huggingface/evaluate,Category 1: From Scratch,high,"Evaluate",2000+,"Evaluation metrics"
565,https://github.com/jax-ml/jax,Category 1: From Scratch,extra-high,"JAX",30000+,"Composable transformations"
566,https://github.com/google/flax,Category 1: From Scratch,high,"Flax",6000+,"Neural networks in JAX"
567,https://github.com/deepmind/optax,Category 1: From Scratch,high,"Optax",2000+,"Gradient processing"
568,https://github.com/deepmind/haiku,Category 1: From Scratch,high,"Haiku",3000+,"JAX neural networks"
569,https://github.com/deepmind/chex,Category 1: From Scratch,high,"Chex",800+,"JAX testing utilities"
570,https://github.com/deepmind/rlax,Category 1: From Scratch,high,"RLax",1000+,"RL in JAX"
571,https://github.com/deepmind/dm-haiku,Category 1: From Scratch,high,"DM-Haiku",3000+,"Neural networks"
572,https://github.com/google/jax-md,Category 1: From Scratch,high,"JAX-MD",1000+,"Molecular dynamics"
573,https://github.com/n2cholas/jax-cfd,Category 1: From Scratch,high,"JAX-CFD",500+,"Computational fluid dynamics"
574,https://github.com/deepmind/acme,Category 4: Scientific Computing,high,"Acme",4000+,"RL research"
575,https://github.com/deepmind/rlhf,Category 4: Scientific Computing,high,"RLHF",500+,"Human feedback"
576,https://github.com/deepmind/sonnet,Category 1: From Scratch,high,"Sonnet",10000+,"TensorFlow library"
577,https://github.com/keras-team/keras,Category 1: From Scratch,extra-high,"Keras",62000+,"Deep learning API"
578,https://github.com/tensorflow/tensorflow,Category 1: From Scratch,extra-high,"TensorFlow",186000+,"ML platform"
579,https://github.com/pytorch/pytorch,Category 1: From Scratch,extra-high,"PyTorch",84000+,"Deep learning"
580,https://github.com/pytorch/vision,Category 1: From Scratch,high,"TorchVision",16000+,"Computer vision"
581,https://github.com/pytorch/audio,Category 1: From Scratch,high,"TorchAudio",2000+,"Audio processing"
582,https://github.com/pytorch/text,Category 1: From Scratch,high,"TorchText",4000+,"NLP datasets"
583,https://github.com/pytorch/serve,Category 1: From Scratch,high,"TorchServe",4000+,"Model serving"
584,https://github.com/pytorch/data,Category 1: From Scratch,high,"TorchData",1000+,"Data loading"
585,https://github.com/pytorch/functorch,Category 1: From Scratch,high,"functorch",2000+,"JAX-like transforms"
586,https://github.com/pytorch/ignite,Category 1: From Scratch,high,"PyTorch Ignite",5000+,"Training utilities"
587,https://github.com/skorch-dev/skorch,Category 1: From Scratch,high,"skorch",6000+,"scikit-learn + PyTorch"
588,https://github.com/catalyst-team/catalyst,Category 1: From Scratch,high,"Catalyst",3000+,"PyTorch framework"
589,https://github.com/kornia/kornia,Category 1: From Scratch,high,"Kornia",10000+,"Differentiable CV"
590,https://github.com/albumentations-team/albumentations,Category 1: From Scratch,high,"Albumentations",14000+,"Image augmentation"
591,https://github.com/rwightman/pytorch-image-models,Category 1: From Scratch,high,"timm",32000+,"Image models"
592,https://github.com/facebookresearch/detectron2,Category 1: From Scratch,high,"Detectron2",30000+,"Object detection"
593,https://github.com/ultralytics/yolov5,Category 1: From Scratch,high,"YOLOv5",50000+,"Object detection"
594,https://github.com/ultralytics/ultralytics,Category 1: From Scratch,high,"Ultralytics",32000+,"YOLO framework"
595,https://github.com/WongKinYiu/yolov7,Category 1: From Scratch,high,"YOLOv7",13000+,"State-of-art detector"
596,https://github.com/meituan/YOLOv6,Category 1: From Scratch,high,"YOLOv6",6000+,"Industrial detector"
597,https://github.com/Megvii-BaseDetection/YOLOX,Category 1: From Scratch,high,"YOLOX",9000+,"Anchor-free detector"
598,https://github.com/ifzhang/ByteTrack,Category 1: From Scratch,high,"ByteTrack",5000+,"Multi-object tracking"
599,https://github.com/PaddlePaddle/PaddleClas,Category 1: From Scratch,high,"PaddleClas",6000+,"Image classification"
600,https://github.com/facebookresearch/vissl,Category 1: From Scratch,high,"VISSL",3000+,"Self-supervised"
601,https://github.com/facebookresearch/SlowFast,Category 1: From Scratch,high,"SlowFast",7000+,"Video understanding"
602,https://github.com/facebookresearch/pytorchvideo,Category 1: From Scratch,high,"PyTorchVideo",3000+,"Video understanding"
603,https://github.com/SwinTransformer/Swin-Transformer-Semantic-Segmentation,Category 1: From Scratch,high,"Swin Seg",2000+,"Semantic segmentation"
604,https://github.com/NVlabs/SegFormer,Category 1: From Scratch,high,"SegFormer",3000+,"Segmentation transformer"
605,https://github.com/zhangzjn/OCR-Survey,Category 2: Domain Specific,high,"OCR Survey",1000+,"OCR overview"
606,https://github.com/tesseract-ocr/tesseract,Category 2: Domain Specific,high,"Tesseract",62000+,"OCR engine"
607,https://github.com/madmaze/pytesseract,Category 2: Domain Specific,high,"pytesseract",6000+,"Python Tesseract"
608,https://github.com/PaddlePaddle/PaddleHub,Category 1: From Scratch,high,"PaddleHub",13000+,"Pre-trained models"
609,https://github.com/speechbrain/speechbrain,Category 1: From Scratch,high,"SpeechBrain",9000+,"Speech toolkit"
610,https://github.com/espnet/espnet,Category 1: From Scratch,high,"ESPnet",8000+,"Speech processing"
611,https://github.com/NVIDIA/NeMo,Category 1: From Scratch,high,"NeMo",12000+,"Neural models"
612,https://github.com/mozilla/DeepSpeech,Category 1: From Scratch,high,"DeepSpeech",25000+,"Speech-to-text"
613,https://github.com/kaldi-asr/kaldi,Category 1: From Scratch,high,"Kaldi",14000+,"Speech recognition"
614,https://github.com/alphacep/vosk-api,Category 1: From Scratch,high,"Vosk",8000+,"Offline speech"
615,https://github.com/snakers4/silero-models,Category 1: From Scratch,high,"Silero",5000+,"Speech models"
616,https://github.com/lhotse-speech/lhotse,Category 1: From Scratch,high,"Lhotse",1000+,"Speech data"
617,https://github.com/wenet-e2e/wenet,Category 1: From Scratch,high,"WeNet",4000+,"Production ASR"
618,https://github.com/k2-fsa/icefall,Category 1: From Scratch,high,"Icefall",900+,"Speech recipes"
619,https://github.com/k2-fsa/k2,Category 1: From Scratch,high,"k2",1000+,"FSA operations"
620,https://github.com/asteroid-team/asteroid,Category 1: From Scratch,high,"Asteroid",2000+,"Audio source separation"
621,https://github.com/deezer/spleeter,Category 1: From Scratch,high,"Spleeter",26000+,"Source separation"
622,https://github.com/facebookresearch/demucs,Category 1: From Scratch,high,"Demucs",8000+,"Music separation"
623,https://github.com/yl4579/StyleTTS2,Category 1: From Scratch,high,"StyleTTS2",5000+,"Text-to-speech"
624,https://github.com/neonbjb/tortoise-tts,Category 1: From Scratch,high,"Tortoise TTS",13000+,"Multi-voice TTS"
625,https://github.com/rhasspy/piper,Category 1: From Scratch,high,"Piper",6000+,"Fast local TTS"
626,https://github.com/MycroftAI/mimic3,Category 1: From Scratch,high,"Mimic 3",1000+,"Neural TTS"
627,https://github.com/mozilla/TTS,Category 1: From Scratch,high,"Mozilla TTS",9000+,"Deep learning TTS"
628,https://github.com/Edresson/Coqui-TTS,Category 1: From Scratch,high,"Coqui TTS",35000+,"TTS library"
629,https://github.com/riffusion/riffusion,Category 1: From Scratch,high,"Riffusion",3000+,"Music generation"
630,https://github.com/Harmonai-org/sample-generator,Category 1: From Scratch,high,"Sample Generator",500+,"Audio generation"
631,https://github.com/archinetai/audio-diffusion-pytorch,Category 1: From Scratch,high,"Audio Diffusion",2000+,"Audio diffusion"
632,https://github.com/lucidrains/audiolm-pytorch,Category 1: From Scratch,high,"AudioLM",1000+,"AudioLM implementation"
633,https://github.com/lucidrains/musiclm-pytorch,Category 1: From Scratch,high,"MusicLM",2000+,"MusicLM implementation"
634,https://github.com/lucidrains/soundstorm-pytorch,Category 1: From Scratch,high,"SoundStorm",1000+,"SoundStorm implementation"
635,https://github.com/spotify/pedalboard,Category 2: Domain Specific,high,"Pedalboard",5000+,"Audio effects"
636,https://github.com/librosa/librosa,Category 2: Domain Specific,high,"Librosa",7000+,"Audio analysis"
637,https://github.com/jiaaro/pydub,Category 2: Domain Specific,high,"PyDub",9000+,"Audio manipulation"
638,https://github.com/tyiannak/pyAudioAnalysis,Category 2: Domain Specific,high,"pyAudioAnalysis",6000+,"Audio feature extraction"
639,https://github.com/aubio/aubio,Category 2: Domain Specific,high,"Aubio",3000+,"Audio analysis"
640,https://github.com/magenta/magenta,Category 1: From Scratch,high,"Magenta",19000+,"Music and art ML"
641,https://github.com/magenta/note-seq,Category 1: From Scratch,high,"Note-Seq",2000+,"Music sequences"
642,https://github.com/craffel/pretty-midi,Category 2: Domain Specific,high,"pretty_midi",900+,"MIDI utilities"
643,https://github.com/mido/mido,Category 2: Domain Specific,high,"Mido",2000+,"MIDI library"
644,https://github.com/vishnubob/python-midi,Category 2: Domain Specific,high,"python-midi",700+,"MIDI manipulation"
645,https://github.com/MTG/essentia,Category 2: Domain Specific,high,"Essentia",3000+,"Audio analysis"
646,https://github.com/CPJKU/madmom,Category 2: Domain Specific,high,"madmom",1000+,"Music analysis"
647,https://github.com/coqui-ai/Trainer,Category 1: From Scratch,high,"Coqui Trainer",300+,"Training toolkit"
648,https://github.com/mixxxdj/mixxx,Category 6: Games,high,"Mixxx",5000+,"DJ software"
649,https://github.com/sonic-pi-net/sonic-pi,Category 6: Games,high,"Sonic Pi",11000+,"Live coding music"
650,https://github.com/supercollider/supercollider,Category 6: Games,high,"SuperCollider",5000+,"Audio synthesis"
651,https://github.com/opencv/opencv-python,Category 2: Domain Specific,high,"OpenCV Python",4000+,"Computer vision"
652,https://github.com/opencv/opencv,Category 2: Domain Specific,extra-high,"OpenCV",79000+,"Computer vision"
653,https://github.com/scikit-image/scikit-image,Category 2: Domain Specific,high,"scikit-image",6000+,"Image processing"
654,https://github.com/python-pillow/Pillow,Category 2: Domain Specific,high,"Pillow",12000+,"Image library"
655,https://github.com/imageio/imageio,Category 2: Domain Specific,high,"imageio",1400+,"Image I/O"
656,https://github.com/luispedro/mahotas,Category 2: Domain Specific,high,"Mahotas",900+,"Computer vision"
657,https://github.com/emcconville/wand,Category 2: Domain Specific,high,"Wand",1000+,"ImageMagick binding"
658,https://github.com/facebookresearch/nougat,Category 1: From Scratch,high,"Nougat",9000+,"Document understanding"
659,https://github.com/microsoft/unilm/tree/master/kosmos-2,Category 1: From Scratch,high,"Kosmos-2",3000+,"Multimodal LLM"
660,https://github.com/microsoft/Bringing-Old-Photos-Back-to-Life,Category 1: From Scratch,high,"Old Photo Restoration",15000+,"Photo restoration"
661,https://github.com/microsoft/Cream,Category 1: From Scratch,high,"Cream",2000+,"Vision models"
662,https://github.com/microsoft/Oscar,Category 1: From Scratch,high,"Oscar",1000+,"Vision-language"
663,https://github.com/microsoft/LayoutLM,Category 1: From Scratch,high,"LayoutLM",4000+,"Document understanding"
664,https://github.com/microsoft/LayoutLMv3,Category 1: From Scratch,high,"LayoutLMv3",2000+,"Document AI"
665,https://github.com/microsoft/table-transformer,Category 1: From Scratch,high,"Table Transformer",2000+,"Table extraction"
666,https://github.com/NielsRogge/Transformers-Tutorials,Category 7: Educational,high,"Transformers Tutorials",9000+,"HF tutorials"
667,https://github.com/philschmid/deep-learning-pytorch-huggingface,Category 7: Educational,high,"DL HuggingFace",2000+,"PyTorch HF tutorials"
668,https://github.com/dair-ai/ML-YouTube-Courses,Category 7: Educational,high,"ML YouTube Courses",15000+,"Video courses"
669,https://github.com/dair-ai/ML-Papers-of-the-Week,Category 7: Educational,high,"ML Papers Weekly",10000+,"Paper summaries"
670,https://github.com/dair-ai/Prompt-Engineering-Guide,Category 7: Educational,high,"Prompt Engineering",50000+,"Prompting guide"
671,https://github.com/rasbt/machine-learning-book,Category 7: Educational,high,"ML Book",4000+,"Raschka's book"
672,https://github.com/rasbt/LLMs-from-scratch,Category 7: Educational,high,"LLMs from Scratch",30000+,"Building LLMs"
673,https://github.com/mlabonne/llm-course,Category 7: Educational,high,"LLM Course",40000+,"LLM learning"
674,https://github.com/karpathy/LLM101n,Category 7: Educational,high,"LLM101n",30000+,"Story LLMs"
675,https://github.com/microsoft/generative-ai-for-beginners,Category 7: Educational,high,"GenAI Beginners",65000+,"Microsoft course"
676,https://github.com/openai/openai-cookbook,Category 7: Educational,high,"OpenAI Cookbook",60000+,"OpenAI examples"
677,https://github.com/anthropics/anthropic-cookbook,Category 7: Educational,high,"Anthropic Cookbook",5000+,"Claude examples"
678,https://github.com/GoogleCloudPlatform/generative-ai,Category 7: Educational,high,"GCP GenAI",8000+,"Google AI samples"
679,https://github.com/aws-samples/amazon-bedrock-workshop,Category 7: Educational,high,"Bedrock Workshop",2000+,"AWS AI workshop"
680,https://github.com/udacity/deep-learning-v2-pytorch,Category 7: Educational,high,"Udacity DL",5000+,"Course materials"
681,https://github.com/DataTalksClub/mlops-zoomcamp,Category 7: Educational,high,"MLOps Zoomcamp",5000+,"MLOps course"
682,https://github.com/DataTalksClub/data-engineering-zoomcamp,Category 7: Educational,high,"DE Zoomcamp",23000+,"Data engineering"
683,https://github.com/DataTalksClub/machine-learning-zoomcamp,Category 7: Educational,high,"ML Zoomcamp",9000+,"ML course"
684,https://github.com/madewithml/madewithml,Category 7: Educational,high,"Made With ML",36000+,"MLOps course"
685,https://github.com/GokuMohandas/Made-With-ML,Category 7: Educational,high,"Made With ML",36000+,"Applied ML"
686,https://github.com/mrdbourke/tensorflow-deep-learning,Category 7: Educational,high,"TF Deep Learning",5000+,"TensorFlow course"
687,https://github.com/mrdbourke/pytorch-deep-learning,Category 7: Educational,high,"PyTorch DL",7000+,"PyTorch course"
688,https://github.com/huggingface/course,Category 7: Educational,high,"HF Course",6000+,"Transformers course"
689,https://github.com/huggingface/deep-rl-class,Category 7: Educational,high,"Deep RL Class",4000+,"RL course"
690,https://github.com/huggingface/diffusion-models-class,Category 7: Educational,high,"Diffusion Class",3000+,"Diffusion course"
691,https://github.com/huggingface/nlp-course,Category 7: Educational,high,"NLP Course",4000+,"NLP tutorials"
692,https://github.com/facebookresearch/llama-recipes,Category 7: Educational,high,"LLaMA Recipes",12000+,"Fine-tuning guide"
693,https://github.com/ray-project/llm-applications,Category 7: Educational,high,"LLM Applications",2000+,"Ray LLM examples"
694,https://github.com/pinecone-io/examples,Category 7: Educational,high,"Pinecone Examples",3000+,"Vector DB examples"
695,https://github.com/weaviate/recipes,Category 7: Educational,high,"Weaviate Recipes",500+,"Vector search"
696,https://github.com/qdrant/examples,Category 7: Educational,high,"Qdrant Examples",1000+,"Vector examples"
697,https://github.com/milvus-io/bootcamp,Category 7: Educational,high,"Milvus Bootcamp",2000+,"Vector DB tutorials"
698,https://github.com/practical-tutorials/project-based-learning,Category 7: Educational,high,"Project Learning",189000+,"Learning projects"
699,https://github.com/codecrafters-io/build-your-own-x,Category 7: Educational,high,"Build Your Own X",300000+,"Build tutorials"
700,https://github.com/ossu/computer-science,Category 7: Educational,high,"OSSU CS",172000+,"CS curriculum"
701,https://github.com/kamranahmedse/developer-roadmap,Category 7: Educational,high,"Dev Roadmap",298000+,"Learning roadmaps"
702,https://github.com/public-apis/public-apis,Category 7: Educational,high,"Public APIs",318000+,"API collection"
703,https://github.com/EbookFoundation/free-programming-books,Category 7: Educational,high,"Free Books",338000+,"Free resources"
704,https://github.com/trimstray/the-book-of-secret-knowledge,Category 7: Educational,high,"Secret Knowledge",148000+,"Awesome lists"
705,https://github.com/sindresorhus/awesome,Category 7: Educational,high,"Awesome Lists",330000+,"Curated lists"
706,https://github.com/vinta/awesome-python,Category 7: Educational,high,"Awesome Python",223000+,"Python resources"
707,https://github.com/josephmisiti/awesome-machine-learning,Category 7: Educational,high,"Awesome ML",66000+,"ML resources"
708,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,Category 7: Educational,high,"ML Tutorials",15000+,"Tutorial collection"
709,https://github.com/Avik-Jain/100-Days-Of-ML-Code,Category 7: Educational,high,"100 Days of ML",45000+,"ML journey"
710,https://github.com/llSourcell/Learn_Machine_Learning_in_3_Months,Category 7: Educational,high,"Learn ML 3 Months",5000+,"ML roadmap"
711,https://github.com/ZuzooVn/machine-learning-for-software-engineers,Category 7: Educational,high,"ML for SWEs",28000+,"ML guide"
712,https://github.com/chris-chris/ml-engineering,Category 7: Educational,high,"ML Engineering",3000+,"ML eng guide"
713,https://github.com/stas00/ml-engineering,Category 7: Educational,high,"ML Engineering",13000+,"LLM engineering"
714,https://github.com/mli/paper-reading,Category 7: Educational,high,"Paper Reading",27000+,"Paper summaries"
715,https://github.com/labmlai/papers,Category 7: Educational,high,"Paper Implementations",500+,"Paper code"
716,https://github.com/eugeneyan/applied-ml,Category 7: Educational,high,"Applied ML",27000+,"ML in production"
717,https://github.com/chiphuyen/ml-systems-design,Category 7: Educational,high,"ML Systems Design",11000+,"System design"
718,https://github.com/chiphuyen/machine-learning-systems-design,Category 7: Educational,high,"ML System Design",11000+,"ML systems"
719,https://github.com/chiphuyen/dmls-book,Category 7: Educational,high,"DMLS Book",4000+,"ML systems book"
720,https://github.com/khuyentran1401/Data-science,Category 7: Educational,high,"Data Science Tips",6000+,"DS tips"
721,https://github.com/khuyentran1401/Efficient_Python_tricks_and_tools_for_data_scientists,Category 7: Educational,high,"Efficient Python",2000+,"Python tips"
722,https://github.com/lexfridman/mit-deep-learning,Category 7: Educational,high,"MIT Deep Learning",10000+,"MIT course"
723,https://github.com/yandexdataschool/Practical_RL,Category 7: Educational,high,"Practical RL",5000+,"RL course"
724,https://github.com/yandexdataschool/nlp_course,Category 7: Educational,high,"NLP Course",10000+,"NLP course"
725,https://github.com/bentrevett/pytorch-sentiment-analysis,Category 7: Educational,high,"Sentiment Analysis",4000+,"NLP tutorials"
726,https://github.com/bentrevett/pytorch-seq2seq,Category 7: Educational,high,"Seq2Seq",5000+,"Sequence models"
727,https://github.com/bentrevett/pytorch-image-classification,Category 7: Educational,high,"Image Classification",2000+,"Vision tutorials"
728,https://github.com/microsoft/recommenders,Category 2: Domain Specific,high,"Recommenders",19000+,"Recommendation systems"
729,https://github.com/facebookresearch/ReAgent,Category 4: Scientific Computing,high,"ReAgent",4000+,"Applied RL"
730,https://github.com/tensorflow/ranking,Category 2: Domain Specific,high,"TF Ranking",3000+,"Learning to rank"
731,https://github.com/RUCAIBox/RecBole,Category 2: Domain Specific,high,"RecBole",3000+,"Recommendation framework"
732,https://github.com/lenskit/lkpy,Category 2: Domain Specific,high,"LensKit",600+,"Recommendation toolkit"
733,https://github.com/NicolasHug/Surprise,Category 2: Domain Specific,high,"Surprise",6000+,"Recommendation library"
734,https://github.com/benfred/implicit,Category 2: Domain Specific,high,"Implicit",4000+,"Implicit feedback"
735,https://github.com/lyst/lightfm,Category 2: Domain Specific,high,"LightFM",5000+,"Recommendation"
736,https://github.com/tensorflow/agents,Category 4: Scientific Computing,high,"TF Agents",3000+,"RL library"
737,https://github.com/keras-rl/keras-rl,Category 4: Scientific Computing,high,"Keras RL",6000+,"Deep RL"
738,https://github.com/hill-a/stable-baselines,Category 4: Scientific Computing,high,"Stable Baselines",4000+,"RL implementations"
739,https://github.com/rlworkgroup/garage,Category 4: Scientific Computing,high,"Garage",2000+,"RL toolkit"
740,https://github.com/tensorlayer/tensorlayer,Category 4: Scientific Computing,high,"TensorLayer",7000+,"Deep learning library"
741,https://github.com/tensorflow/graphics,Category 4: Scientific Computing,high,"TF Graphics",3000+,"Differentiable graphics"
742,https://github.com/google/mediapipe,Category 2: Domain Specific,high,"MediaPipe",28000+,"ML solutions"
743,https://github.com/tensorflow/tflite-micro,Category 2: Domain Specific,high,"TFLite Micro",2000+,"Embedded ML"
744,https://github.com/onnx/onnx,Category 1: From Scratch,high,"ONNX",18000+,"Model format"
745,https://github.com/onnx/onnxruntime,Category 1: From Scratch,high,"ONNX Runtime",14000+,"Inference engine"
746,https://github.com/microsoft/onnxruntime,Category 1: From Scratch,high,"ONNX Runtime",14000+,"Cross-platform ML"
747,https://github.com/NVIDIA/TensorRT,Category 1: From Scratch,high,"TensorRT",10000+,"Inference optimizer"
748,https://github.com/openvinotoolkit/openvino,Category 1: From Scratch,high,"OpenVINO",7000+,"Intel inference"
749,https://github.com/apache/tvm,Category 1: From Scratch,high,"TVM",12000+,"ML compiler"
750,https://github.com/triton-inference-server/server,Category 1: From Scratch,high,"Triton Server",8000+,"Inference server"
